"t","S [м²]","N активних","T життя [с]"
1706,0.667074733511094,29,20
1707,0.6671505794117333,29,3
1708,0.6672305957766201,30,10.5
1709,0.6673149239774242,31,17
1710,0.6674037053858146,32,8.5
1711,0.6674953142275935,32,38
1712,0.6675915176486277,33,43
1713,0.6676915381047365,33,13.5
1714,0.6677900741583165,32,8.5
1715,0.6678877619818799,32,27
1716,0.6679872876371455,32,12
1717,0.6680852582040475,32,6.5
1718,0.6681878233502059,33,23
1719,0.6682906712397028,33,4
1720,0.668398255080125,34,2.5
1721,0.6685018098279687,33,12.5
1722,0.6686029612574327,33,14
1723,0.6687036885718886,33,18
1724,0.6688091518372694,34,2.5
1725,0.6689136961867991,33,24.5
1726,0.6690229764872544,34,9.5
1727,0.6691239158592143,32,32.5
1728,0.66922944981043,33,14
1729,0.6693359026774967,32,27.5
1730,0.6694450416062825,32,12
1731,0.6695336816430035,28,13
1732,0.6696263507723027,29,0.5
1733,0.6697229783083454,29,4.5
1734,0.6698173438976774,29,3
1735,0.669903792673523,29,13
1736,0.669988544989335,29,12.5
1737,0.6700710353584367,29,8.5
1738,0.6701499914358029,29,30.5
1739,0.670233117977417,30,11
1740,0.6703122861122875,28,18
1741,0.670389050928778,28,2.5
1742,0.6704591005909714,27,19
1743,0.6705281606514788,27,1
1744,0.6706011084328951,28,6
1745,0.6706749751301627,27,10.5
1746,0.6707426214739761,25,19
1747,0.6708138727953594,26,16.5
1748,0.6708888704659822,27,11.5
1749,0.6709677558575142,28,21.5
1750,0.6710466412490457,28,9.5
1751,0.6711295557331556,29,24
1752,0.6712166406815131,30,20
1753,0.6713080374657877,31,23
1754,0.6713979498475331,30,1
1755,0.6714921740651961,31,22
1756,0.6715847018228258,29,2.5
1757,0.6716776536954638,29,2.5
1758,0.6717747760323497,30,8
1759,0.6718632040115667,29,20
1760,0.6719558024550314,30,3.5
1761,0.6720414030008597,27,4.5
1762,0.6721301137234159,27,15.5
1763,0.6722227121668801,28,4
1764,0.6723127659202953,28,2
1765,0.6724068487662886,29,7
1766,0.6725020625856377,29,16.5
1767,0.6726003865817128,29,16
1768,0.6727022448695241,29,15.5
1769,0.672797812118046,28,2
1770,0.6728960654282871,28,4
1771,0.6729938239376853,27,2
1772,0.6730954701679923,28,11
1773,0.6732005093183652,28,13
1774,0.6733002470311347,27,6
1775,0.6734032362923016,27,5
1776,0.6735049532084426,27,6
1777,0.6736105578454933,28,7.5
1778,0.6737189899159318,28,5
1779,0.6738294011897424,28,9.5
1780,0.6739336627959334,27,9.5
1781,0.6740305730753152,27,9
1782,0.6741313710756055,28,8.5
1783,0.6742251004924253,28,4
1784,0.6743095700648987,27,7.5
1785,0.6743964429557521,27,3
1786,0.6744854364216468,27,6.5
1787,0.67456750267574,27,6
1788,0.6746502051023457,26,5.5
1789,0.6747366538781908,27,5
1790,0.674826990374945,28,3
1791,0.6749192353892358,27,4
1792,0.6749920417989831,24,3.5
1793,0.6750638586070441,24,1.5
1794,0.6751359581584441,24,2
1795,0.6752115213157442,25,2
1796,0.6752892757339208,24,1.5
1797,0.6753704937579976,25,1
1798,0.6754396951901744,23,0.5
