"t","S [м²]","N активних","T життя [с]"
449,0.34367468541908996,124,182
450,0.34441019509114834,122,113
451,0.3451465844091498,122,9
452,0.3458824082404736,122,79
453,0.3466033095066927,121,157
454,0.3473134979419633,120,235
455,0.3480256969965324,120,150
456,0.3487443677319673,120,3
457,0.34947060970569777,121,124
458,0.3501884322111164,119,8
459,0.350884326399813,117,57
460,0.3515870064286417,117,180
461,0.35229706920020587,118,11
462,0.35300411604282267,118,229
463,0.35371860846002906,119,106
464,0.3544269433556338,119,1
465,0.35512403134953874,117,65
466,0.3558279680154284,117,114
467,0.35653693122956426,117,159
468,0.3572465227622306,117,79
469,0.357944804561344,117,121
470,0.35865046910319326,118,74
471,0.3593520495745928,118,257
472,0.36003402650783417,116,6
473,0.3607233233519584,117,152
474,0.3614168299302382,117,149
475,0.36209984358905534,117,103
476,0.36279023999060805,118,39
477,0.3634827098433124,118,100
478,0.36417200668743643,117,121
479,0.3648686862742968,118,26
480,0.3655728114357457,119,192
481,0.3662545998734277,118,95
482,0.36694383388569884,119,5
483,0.3676352041809743,119,120
484,0.3683340828826921,120,48
485,0.36904053282270494,121,158
486,0.36975200931096314,121,34
487,0.3704707742941778,121,35
488,0.3711971733475413,122,78
489,0.3719312693029054,123,88
490,0.3726603701259505,122,135
491,0.3733751452864951,120,131
492,0.3740914912433669,120,14
493,0.37480353321830284,119,72
494,0.3755038256367146,119,35
495,0.37620289283399133,118,139
496,0.3769032795001826,118,114
497,0.377611111740963,119,45
498,0.3783188811498903,119,85
499,0.37903415896525966,120,92
500,0.3797352681977612,119,69
501,0.38044388583670524,120,133
502,0.3811516238297056,120,14
503,0.38186693306100145,121,91
504,0.38258987636244546,122,21
505,0.38331486169911466,121,22
506,0.38404025544282855,120,109
507,0.3847732204248375,121,134
508,0.38551381947699487,122,219
509,0.3862621154311534,123,101
510,0.387001803421441,123,5
511,0.38772656884662426,122,18
512,0.38844501967057354,121,31
513,0.3891711045646712,122,166
514,0.38989932574177366,122,218
515,0.3906267301047856,120,126
516,0.39134646898172304,118,26
517,0.392061558301533,118,27
518,0.3927747626657511,118,33
519,0.39349541260455795,119,80
520,0.3942214032508762,119,91
521,0.3949357385884493,118,5
522,0.39564897436859386,117,112
523,0.39636959289147455,118,52
524,0.3970676547791019,116,34
525,0.3977635489677986,115,38
526,0.3984663546603332,115,145
527,0.3991750037152037,115,63
528,0.3998753275495421,114,180
529,0.4005641845706945,111,119
530,0.40122533274464256,109,60
531,0.4018804176447691,108,40
532,0.4025067255561886,106,32
533,0.4031397250599607,107,260
534,0.4037300617354965,105,63
535,0.4043270271715317,106,37
536,0.4049306841999189,107,7
537,0.4055410956525116,108,170
538,0.40614918232654046,108,75
539,0.406728115020744,106,53
540,0.4073137393072998,107,257
541,0.4079061180180605,108,37
542,0.40848681000415005,106,195
543,0.40905462146036004,104,82
544,0.4096225899962023,103,49
545,0.4101970616288378,104,164
546,0.41077809919011926,105,75
547,0.4113607703795808,105,82
548,0.4119500703295411,106,6
549,0.41253779948317454,106,145
550,0.4131322202291603,107,48
551,0.41373129053227325,107,67
552,0.4143371152595918,108,91
553,0.4149497572429683,109,160
554,0.415568870907211,109,132
555,0.41618704209365803,109,123
556,0.4168120933680164,110,115
557,0.41744408756213897,111,77
558,0.4180809198089481,111,8
559,0.41872475780737495,112,9
560,0.41934896085171663,111,97
561,0.41996455593218773,111,154
562,0.42058715676427594,112,124
563,0.42120727573816813,111,152
564,0.42181781285446673,110,159
565,0.4224205902369107,109,6
566,0.4230247813360492,108,83
567,0.42363578969124577,109,62
568,0.4242530812317498,109,15
