"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
236,0.26766811931362716,7,9.799999999999981,0.000004601942363656924
237,0.2680037919109536,8,11.199999999999976,0.000004601942363656924
238,0.2683995660228116,8,4.799999999999999,0.000004601942363656924
239,0.268869933423413,9,3.0000000000000013,0.000004601942363656924
240,0.2694167496159188,9,13.499999999999968,0.000005176559294952581
241,0.26997805581549084,9,15.89999999999996,0.000005176559294952581
242,0.270514550403508,8,3.600000000000002,0.000005176559294952581
243,0.27098589326862843,7,2.500000000000001,0.000005176559294952581
244,0.27121483025554916,8,8.099999999999987,0.000005176559294952581
245,0.2715107803590141,9,16.19999999999996,0.000005176559294952581
246,0.2718336408542758,6,4.200000000000001,0.000005176559294952581
247,0.2719902632870494,7,9.499999999999982,0.000005176559294952581
248,0.2721995849548393,8,8.799999999999985,0.000005176559294952581
249,0.2723661702614904,8,8.999999999999984,0.000005176559294952581
250,0.27257994808210984,9,0.6,0.000005176559294952581
251,0.272848640549615,8,15.59999999999996,0.000005176559294952581
252,0.2731933638790269,9,3.600000000000002,0.00000579712201880699
253,0.2735645943964534,9,14.399999999999965,0.00000579712201880699
254,0.2739267783051349,9,6.199999999999994,0.00000579712201880699
255,0.2743095335588616,10,6.699999999999992,0.00000579712201880699
256,0.2747849064001331,10,4.200000000000001,0.00000579712201880699
257,0.275247684792806,8,9.599999999999982,0.00000579712201880699
258,0.2755238514037583,8,9.699999999999982,0.00000579712201880699
259,0.27580531091110844,9,8.499999999999986,0.00000579712201880699
260,0.27616456312479565,10,5.999999999999995,0.00000579712201880699
261,0.2765652207442588,9,1.8000000000000005,0.00000579712201880699
262,0.27681384049637764,8,1.7000000000000004,0.00000579712201880699
263,0.27708015291292337,8,7.699999999999989,0.000006465397681087794
264,0.2774179407838533,8,7.799999999999988,0.000006465397681087794
265,0.2778393582439211,9,0.4,0.000006465397681087794
266,0.27835616682697284,8,6.199999999999994,0.000006465397681087794
267,0.27879689624613063,7,3.700000000000002,0.000006465397681087794
268,0.2789549586082621,5,5.299999999999997,0.000006465397681087794
